recv_ts_iso,recv_ts_epoch,topic,node,epoch,t_ms,ct1_irms,ct2_irms,ct1_apparpower,ct2_apparpower,ct1_power,ct2_power,vrms
2026-02-25T15:18:03.718187+00:00,1772032683.718,home/load_meter/node_boiler/metrics,node_boiler,1772032683,1196285,0.0,,0.0,,,,
2026-02-25T15:18:04.717742+00:00,1772032684.718,home/load_meter/node_boiler/metrics,node_boiler,1772032684,1197285,0.0,,0.0,,,,
2026-02-25T15:18:05.714373+00:00,1772032685.714,home/load_meter/node_boiler/metrics,node_boiler,1772032685,1198285,0.0,,0.0,,,,
2026-02-25T15:18:06.717430+00:00,1772032686.717,home/load_meter/node_boiler/metrics,node_boiler,1772032686,1199285,0.0,,0.0,,,,
2026-02-25T15:18:07.680297+00:00,1772032687.680,home/load_meter/node_boiler/metrics,node_boiler,1772032687,1200285,0.0,,0.0,,,,
2026-02-25T15:18:08.739905+00:00,1772032688.740,home/load_meter/node_boiler/metrics,node_boiler,1772032688,1201285,0.0,,0.0,,,,
2026-02-25T15:18:09.717076+00:00,1772032689.717,home/load_meter/node_boiler/metrics,node_boiler,1772032689,1202285,0.0,,0.0,,,,
2026-02-25T15:18:10.681578+00:00,1772032690.682,home/load_meter/node_boiler/metrics,node_boiler,1772032690,1203285,0.0,,0.0,,,,
2026-02-25T15:18:11.722345+00:00,1772032691.722,home/load_meter/node_boiler/metrics,node_boiler,1772032691,1204285,0.0,,0.0,,,,
2026-02-25T15:18:12.723017+00:00,1772032692.723,home/load_meter/node_boiler/metrics,node_boiler,1772032692,1205285,0.0,,0.0,,,,
2026-02-25T15:18:13.747455+00:00,1772032693.747,home/load_meter/node_boiler/metrics,node_boiler,1772032693,1206285,0.0,,0.0,,,,
2026-02-25T15:18:14.691601+00:00,1772032694.692,home/load_meter/node_boiler/metrics,node_boiler,1772032694,1207285,0.0,,0.0,,,,
2026-02-25T15:18:15.728014+00:00,1772032695.728,home/load_meter/node_boiler/metrics,node_boiler,1772032695,1208285,0.0,,0.0,,,,
2026-02-25T15:18:16.716957+00:00,1772032696.717,home/load_meter/node_boiler/metrics,node_boiler,1772032696,1209285,0.0,,0.0,,,,
2026-02-25T15:18:17.680396+00:00,1772032697.680,home/load_meter/node_boiler/metrics,node_boiler,1772032697,1210285,0.0,,0.0,,,,
2026-02-25T15:18:18.680850+00:00,1772032698.681,home/load_meter/node_boiler/metrics,node_boiler,1772032698,1211285,0.0,,0.0,,,,
2026-02-25T15:18:19.681056+00:00,1772032699.681,home/load_meter/node_boiler/metrics,node_boiler,1772032699,1212285,0.0,,0.0,,,,
2026-02-25T15:18:20.722317+00:00,1772032700.722,home/load_meter/node_boiler/metrics,node_boiler,1772032700,1213285,0.0,,0.0,,,,
2026-02-25T15:18:21.716940+00:00,1772032701.717,home/load_meter/node_boiler/metrics,node_boiler,1772032701,1214285,0.0,,0.0,,,,
2026-02-25T15:18:22.736908+00:00,1772032702.737,home/load_meter/node_boiler/metrics,node_boiler,1772032702,1215285,0.0,,0.0,,,,
2026-02-25T15:18:23.682032+00:00,1772032703.682,home/load_meter/node_boiler/metrics,node_boiler,1772032703,1216285,0.0,,0.0,,,,
2026-02-25T15:18:24.740896+00:00,1772032704.741,home/load_meter/node_boiler/metrics,node_boiler,1772032704,1217285,0.0,,0.0,,,,
2026-02-25T15:18:25.740230+00:00,1772032705.740,home/load_meter/node_boiler/metrics,node_boiler,1772032705,1218285,0.0,,0.0,,,,
2026-02-25T15:18:26.718092+00:00,1772032706.718,home/load_meter/node_boiler/metrics,node_boiler,1772032706,1219285,0.0,,0.0,,,,
2026-02-25T15:18:27.681077+00:00,1772032707.681,home/load_meter/node_boiler/metrics,node_boiler,1772032707,1220285,0.0,,0.0,,,,
2026-02-25T15:18:28.728914+00:00,1772032708.729,home/load_meter/node_boiler/metrics,node_boiler,1772032708,1221285,0.0,,0.0,,,,
2026-02-25T15:18:29.743476+00:00,1772032709.743,home/load_meter/node_boiler/metrics,node_boiler,1772032709,1222285,0.0,,0.0,,,,
2026-02-25T15:18:30.682457+00:00,1772032710.682,home/load_meter/node_boiler/metrics,node_boiler,1772032710,1223285,0.0,,0.0,,,,
2026-02-25T15:18:31.744276+00:00,1772032711.744,home/load_meter/node_boiler/metrics,node_boiler,1772032711,1224285,0.0,,0.0,,,,
2026-02-25T15:18:32.742547+00:00,1772032712.743,home/load_meter/node_boiler/metrics,node_boiler,1772032712,1225285,0.0,,0.0,,,,
2026-02-25T15:18:33.682238+00:00,1772032713.682,home/load_meter/node_boiler/metrics,node_boiler,1772032713,1226285,0.0,,0.0,,,,
2026-02-25T15:18:34.680926+00:00,1772032714.681,home/load_meter/node_boiler/metrics,node_boiler,1772032714,1227285,0.0,,0.0,,,,
2026-02-25T15:18:35.724535+00:00,1772032715.725,home/load_meter/node_boiler/metrics,node_boiler,1772032715,1228285,0.0,,0.0,,,,
2026-02-25T15:18:36.717093+00:00,1772032716.717,home/load_meter/node_boiler/metrics,node_boiler,1772032716,1229285,0.0,,0.0,,,,
2026-02-25T15:18:37.743404+00:00,1772032717.743,home/load_meter/node_boiler/metrics,node_boiler,1772032717,1230285,0.0,,0.0,,,,
2026-02-25T15:18:38.742290+00:00,1772032718.742,home/load_meter/node_boiler/metrics,node_boiler,1772032718,1231285,0.0,,0.0,,,,
2026-02-25T15:18:39.716519+00:00,1772032719.717,home/load_meter/node_boiler/metrics,node_boiler,1772032719,1232285,0.0,,0.0,,,,
2026-02-25T15:18:40.680728+00:00,1772032720.681,home/load_meter/node_boiler/metrics,node_boiler,1772032720,1233285,0.0,,0.0,,,,
2026-02-25T15:18:41.686528+00:00,1772032721.687,home/load_meter/node_boiler/metrics,node_boiler,1772032721,1234285,0.0,,0.0,,,,
2026-02-25T15:18:42.733184+00:00,1772032722.733,home/load_meter/node_boiler/metrics,node_boiler,1772032722,1235286,0.0,,0.0,,,,
2026-02-25T15:18:43.725845+00:00,1772032723.726,home/load_meter/node_boiler/metrics,node_boiler,1772032723,1236286,0.0,,0.0,,,,
2026-02-25T15:18:44.741991+00:00,1772032724.742,home/load_meter/node_boiler/metrics,node_boiler,1772032724,1237286,0.0,,0.0,,,,
2026-02-25T15:18:45.733120+00:00,1772032725.733,home/load_meter/node_boiler/metrics,node_boiler,1772032725,1238286,0.0,,0.0,,,,
2026-02-25T15:18:46.741492+00:00,1772032726.741,home/load_meter/node_boiler/metrics,node_boiler,1772032726,1239286,0.0,,0.0,,,,
2026-02-25T15:18:47.683195+00:00,1772032727.683,home/load_meter/node_boiler/metrics,node_boiler,1772032727,1240286,0.0,,0.0,,,,
2026-02-25T15:18:48.688694+00:00,1772032728.689,home/load_meter/node_boiler/metrics,node_boiler,1772032728,1241286,0.0,,0.0,,,,
2026-02-25T15:18:49.683221+00:00,1772032729.683,home/load_meter/node_boiler/metrics,node_boiler,1772032729,1242286,0.0,,0.0,,,,
2026-02-25T15:18:50.684093+00:00,1772032730.684,home/load_meter/node_boiler/metrics,node_boiler,1772032730,1243286,0.0,,0.0,,,,
2026-02-25T15:18:51.724991+00:00,1772032731.725,home/load_meter/node_boiler/metrics,node_boiler,1772032731,1244286,0.0,,0.0,,,,
2026-02-25T15:18:52.683009+00:00,1772032732.683,home/load_meter/node_boiler/metrics,node_boiler,1772032732,1245286,0.0,,0.0,,,,
2026-02-25T15:18:53.732649+00:00,1772032733.733,home/load_meter/node_boiler/metrics,node_boiler,1772032733,1246286,0.0,,0.0,,,,
2026-02-25T15:18:54.689688+00:00,1772032734.690,home/load_meter/node_boiler/metrics,node_boiler,1772032734,1247286,0.0,,0.0,,,,
2026-02-25T15:18:55.729924+00:00,1772032735.730,home/load_meter/node_boiler/metrics,node_boiler,1772032735,1248286,0.0,,0.0,,,,
2026-02-25T15:18:56.738727+00:00,1772032736.739,home/load_meter/node_boiler/metrics,node_boiler,1772032736,1249286,0.0,,0.0,,,,
2026-02-25T15:18:57.743679+00:00,1772032737.744,home/load_meter/node_boiler/metrics,node_boiler,1772032737,1250286,0.0,,0.0,,,,
2026-02-25T15:18:58.739868+00:00,1772032738.740,home/load_meter/node_boiler/metrics,node_boiler,1772032738,1251286,0.0,,0.0,,,,
2026-02-25T15:18:59.724593+00:00,1772032739.725,home/load_meter/node_boiler/metrics,node_boiler,1772032739,1252286,0.0,,0.0,,,,
2026-02-25T15:19:00.736624+00:00,1772032740.737,home/load_meter/node_boiler/metrics,node_boiler,1772032740,1253286,0.0,,0.0,,,,
2026-02-25T15:19:01.724585+00:00,1772032741.725,home/load_meter/node_boiler/metrics,node_boiler,1772032741,1254286,0.0,,0.0,,,,
2026-02-25T15:19:02.685099+00:00,1772032742.685,home/load_meter/node_boiler/metrics,node_boiler,1772032742,1255286,0.0,,0.0,,,,
2026-02-25T15:19:03.724941+00:00,1772032743.725,home/load_meter/node_boiler/metrics,node_boiler,1772032743,1256286,0.0,,0.0,,,,
2026-02-25T15:19:04.684553+00:00,1772032744.685,home/load_meter/node_boiler/metrics,node_boiler,1772032744,1257286,0.0,,0.0,,,,
2026-02-25T15:19:05.714945+00:00,1772032745.715,home/load_meter/node_boiler/metrics,node_boiler,1772032745,1258286,0.0,,0.0,,,,
2026-02-25T15:19:06.708864+00:00,1772032746.709,home/load_meter/node_boiler/metrics,node_boiler,1772032746,1259286,0.0,,0.0,,,,
2026-02-25T15:19:07.681936+00:00,1772032747.682,home/load_meter/node_boiler/metrics,node_boiler,1772032747,1260286,0.0,,0.0,,,,
2026-02-25T15:19:08.741965+00:00,1772032748.742,home/load_meter/node_boiler/metrics,node_boiler,1772032748,1261286,0.0,,0.0,,,,
2026-02-25T15:19:09.684138+00:00,1772032749.684,home/load_meter/node_boiler/metrics,node_boiler,1772032749,1262286,0.0,,0.0,,,,
2026-02-25T15:19:10.690172+00:00,1772032750.690,home/load_meter/node_boiler/metrics,node_boiler,1772032750,1263286,0.0,,0.0,,,,
2026-02-25T15:19:11.723585+00:00,1772032751.724,home/load_meter/node_boiler/metrics,node_boiler,1772032751,1264286,0.0,,0.0,,,,
2026-02-25T15:19:12.685792+00:00,1772032752.686,home/load_meter/node_boiler/metrics,node_boiler,1772032752,1265286,0.0,,0.0,,,,
2026-02-25T15:19:13.731385+00:00,1772032753.731,home/load_meter/node_boiler/metrics,node_boiler,1772032753,1266286,0.0,,0.0,,,,
2026-02-25T15:19:14.685761+00:00,1772032754.686,home/load_meter/node_boiler/metrics,node_boiler,1772032754,1267286,0.0,,0.0,,,,
2026-02-25T15:19:15.737698+00:00,1772032755.738,home/load_meter/node_boiler/metrics,node_boiler,1772032755,1268286,0.0,,0.0,,,,
2026-02-25T15:19:16.728666+00:00,1772032756.729,home/load_meter/node_boiler/metrics,node_boiler,1772032756,1269286,0.0,,0.0,,,,
2026-02-25T15:19:19.030846+00:00,1772032759.031,home/load_meter/node_boiler/metrics,node_boiler,1772032757,1270286,0.0,,0.0,,,,
2026-02-25T15:19:19.081139+00:00,1772032759.081,home/load_meter/node_boiler/metrics,node_boiler,1772032758,1271286,0.0,,0.0,,,,
2026-02-25T15:19:19.684455+00:00,1772032759.684,home/load_meter/node_boiler/metrics,node_boiler,1772032759,1272286,0.0,,0.0,,,,
2026-02-25T15:19:20.750019+00:00,1772032760.750,home/load_meter/node_boiler/metrics,node_boiler,1772032760,1273286,0.0,,0.0,,,,
2026-02-25T15:19:21.685233+00:00,1772032761.685,home/load_meter/node_boiler/metrics,node_boiler,1772032761,1274286,0.0,,0.0,,,,
2026-02-25T15:19:22.746215+00:00,1772032762.746,home/load_meter/node_boiler/metrics,node_boiler,1772032762,1275286,0.0,,0.0,,,,
2026-02-25T15:19:23.686739+00:00,1772032763.687,home/load_meter/node_boiler/metrics,node_boiler,1772032763,1276286,0.0,,0.0,,,,
2026-02-25T15:19:24.690487+00:00,1772032764.690,home/load_meter/node_boiler/metrics,node_boiler,1772032764,1277286,0.0,,0.0,,,,
2026-02-25T15:19:25.745395+00:00,1772032765.745,home/load_meter/node_boiler/metrics,node_boiler,1772032765,1278286,0.0,,0.0,,,,
2026-02-25T15:19:26.680492+00:00,1772032766.680,home/load_meter/node_boiler/metrics,node_boiler,1772032766,1279286,0.0,,0.0,,,,
2026-02-25T15:19:27.770117+00:00,1772032767.770,home/load_meter/node_boiler/metrics,node_boiler,1772032767,1280286,0.0,,0.0,,,,
2026-02-25T15:19:28.748917+00:00,1772032768.749,home/load_meter/node_boiler/metrics,node_boiler,1772032768,1281286,0.0,,0.0,,,,
2026-02-25T15:19:29.689505+00:00,1772032769.690,home/load_meter/node_boiler/metrics,node_boiler,1772032769,1282286,0.0,,0.0,,,,
2026-02-25T15:19:30.680328+00:00,1772032770.680,home/load_meter/node_boiler/metrics,node_boiler,1772032770,1283286,0.0,,0.0,,,,
2026-02-25T15:19:31.724249+00:00,1772032771.724,home/load_meter/node_boiler/metrics,node_boiler,1772032771,1284286,0.0,,0.0,,,,
2026-02-25T15:19:32.730737+00:00,1772032772.731,home/load_meter/node_boiler/metrics,node_boiler,1772032772,1285286,0.0,,0.0,,,,
2026-02-25T15:19:33.680551+00:00,1772032773.681,home/load_meter/node_boiler/metrics,node_boiler,1772032773,1286286,0.0,,0.0,,,,
2026-02-25T15:19:34.700094+00:00,1772032774.700,home/load_meter/node_boiler/metrics,node_boiler,1772032774,1287286,0.0,,0.0,,,,
2026-02-25T15:19:35.680246+00:00,1772032775.680,home/load_meter/node_boiler/metrics,node_boiler,1772032775,1288286,0.0,,0.0,,,,
2026-02-25T15:19:36.681705+00:00,1772032776.682,home/load_meter/node_boiler/metrics,node_boiler,1772032776,1289286,0.0,,0.0,,,,
2026-02-25T15:19:37.741512+00:00,1772032777.742,home/load_meter/node_boiler/metrics,node_boiler,1772032777,1290286,0.0,,0.0,,,,
2026-02-25T15:19:38.748247+00:00,1772032778.748,home/load_meter/node_boiler/metrics,node_boiler,1772032778,1291286,0.0,,0.0,,,,
2026-02-25T15:19:39.680452+00:00,1772032779.680,home/load_meter/node_boiler/metrics,node_boiler,1772032779,1292286,0.0,,0.0,,,,
2026-02-25T15:19:40.723437+00:00,1772032780.723,home/load_meter/node_boiler/metrics,node_boiler,1772032780,1293286,0.0,,0.0,,,,
2026-02-25T15:19:41.746826+00:00,1772032781.747,home/load_meter/node_boiler/metrics,node_boiler,1772032781,1294286,0.0,,0.0,,,,
2026-02-25T15:19:42.724673+00:00,1772032782.725,home/load_meter/node_boiler/metrics,node_boiler,1772032782,1295286,0.0,,0.0,,,,
2026-02-25T15:19:43.715496+00:00,1772032783.715,home/load_meter/node_boiler/metrics,node_boiler,1772032783,1296286,0.0,,0.0,,,,
2026-02-25T15:19:44.746686+00:00,1772032784.747,home/load_meter/node_boiler/metrics,node_boiler,1772032784,1297286,0.0,,0.0,,,,
2026-02-25T15:19:45.686371+00:00,1772032785.686,home/load_meter/node_boiler/metrics,node_boiler,1772032785,1298286,0.0,,0.0,,,,
2026-02-25T15:19:46.725146+00:00,1772032786.725,home/load_meter/node_boiler/metrics,node_boiler,1772032786,1299286,0.0,,0.0,,,,
2026-02-25T15:19:47.691387+00:00,1772032787.691,home/load_meter/node_boiler/metrics,node_boiler,1772032787,1300286,0.0,,0.0,,,,
2026-02-25T15:19:48.748238+00:00,1772032788.748,home/load_meter/node_boiler/metrics,node_boiler,1772032788,1301286,0.0,,0.0,,,,
2026-02-25T15:19:49.679590+00:00,1772032789.680,home/load_meter/node_boiler/metrics,node_boiler,1772032789,1302286,0.0,,0.0,,,,
2026-02-25T15:19:50.680783+00:00,1772032790.681,home/load_meter/node_boiler/metrics,node_boiler,1772032790,1303286,0.0,,0.0,,,,
2026-02-25T15:19:51.732224+00:00,1772032791.732,home/load_meter/node_boiler/metrics,node_boiler,1772032791,1304286,0.0,,0.0,,,,
2026-02-25T15:19:52.730178+00:00,1772032792.730,home/load_meter/node_boiler/metrics,node_boiler,1772032792,1305286,0.0,,0.0,,,,
2026-02-25T15:19:53.680329+00:00,1772032793.680,home/load_meter/node_boiler/metrics,node_boiler,1772032793,1306286,0.0,,0.0,,,,
2026-02-25T15:19:54.686473+00:00,1772032794.686,home/load_meter/node_boiler/metrics,node_boiler,1772032794,1307286,0.0,,0.0,,,,
2026-02-25T15:19:55.742924+00:00,1772032795.743,home/load_meter/node_boiler/metrics,node_boiler,1772032795,1308286,0.0,,0.0,,,,
2026-02-25T15:19:56.731650+00:00,1772032796.732,home/load_meter/node_boiler/metrics,node_boiler,1772032796,1309286,0.0,,0.0,,,,
2026-02-25T15:19:57.690953+00:00,1772032797.691,home/load_meter/node_boiler/metrics,node_boiler,1772032797,1310286,0.0,,0.0,,,,
2026-02-25T15:19:58.731157+00:00,1772032798.731,home/load_meter/node_boiler/metrics,node_boiler,1772032798,1311286,0.0,,0.0,,,,
2026-02-25T15:19:59.705847+00:00,1772032799.706,home/load_meter/node_boiler/metrics,node_boiler,1772032799,1312286,0.0,,0.0,,,,
2026-02-25T15:20:00.729348+00:00,1772032800.729,home/load_meter/node_boiler/metrics,node_boiler,1772032800,1313286,0.0,,0.0,,,,
2026-02-25T15:20:01.727034+00:00,1772032801.727,home/load_meter/node_boiler/metrics,node_boiler,1772032801,1314286,0.0,,0.0,,,,
2026-02-25T15:20:02.727282+00:00,1772032802.727,home/load_meter/node_boiler/metrics,node_boiler,1772032802,1315286,0.0,,0.0,,,,
2026-02-25T15:20:03.679292+00:00,1772032803.679,home/load_meter/node_boiler/metrics,node_boiler,1772032803,1316286,0.0,,0.0,,,,
2026-02-25T15:20:04.679850+00:00,1772032804.680,home/load_meter/node_boiler/metrics,node_boiler,1772032804,1317286,0.0,,0.0,,,,
2026-02-25T15:20:05.688602+00:00,1772032805.689,home/load_meter/node_boiler/metrics,node_boiler,1772032805,1318286,0.0,,0.0,,,,
2026-02-25T15:20:06.680300+00:00,1772032806.680,home/load_meter/node_boiler/metrics,node_boiler,1772032806,1319286,0.0,,0.0,,,,
2026-02-25T15:20:07.731038+00:00,1772032807.731,home/load_meter/node_boiler/metrics,node_boiler,1772032807,1320286,0.0,,0.0,,,,
2026-02-25T15:20:08.730661+00:00,1772032808.731,home/load_meter/node_boiler/metrics,node_boiler,1772032808,1321286,0.0,,0.0,,,,
2026-02-25T15:20:09.747771+00:00,1772032809.748,home/load_meter/node_boiler/metrics,node_boiler,1772032809,1322286,0.0,,0.0,,,,
2026-02-25T15:20:10.688819+00:00,1772032810.689,home/load_meter/node_boiler/metrics,node_boiler,1772032810,1323286,0.0,,0.0,,,,
2026-02-25T15:20:11.748275+00:00,1772032811.748,home/load_meter/node_boiler/metrics,node_boiler,1772032811,1324286,0.0,,0.0,,,,
2026-02-25T15:20:12.723148+00:00,1772032812.723,home/load_meter/node_boiler/metrics,node_boiler,1772032812,1325286,0.0,,0.0,,,,
2026-02-25T15:20:13.845452+00:00,1772032813.845,home/load_meter/node_boiler/metrics,node_boiler,1772032813,1326286,0.0,,0.0,,,,
2026-02-25T15:20:14.685357+00:00,1772032814.685,home/load_meter/node_boiler/metrics,node_boiler,1772032814,1327286,0.0,,0.0,,,,
2026-02-25T15:20:15.685954+00:00,1772032815.686,home/load_meter/node_boiler/metrics,node_boiler,1772032815,1328286,0.0,,0.0,,,,
2026-02-25T15:20:16.689429+00:00,1772032816.689,home/load_meter/node_boiler/metrics,node_boiler,1772032816,1329286,0.0,,0.0,,,,
2026-02-25T15:20:17.687973+00:00,1772032817.688,home/load_meter/node_boiler/metrics,node_boiler,1772032817,1330286,0.0,,0.0,,,,
2026-02-25T15:20:18.722378+00:00,1772032818.722,home/load_meter/node_boiler/metrics,node_boiler,1772032818,1331286,0.0,,0.0,,,,
2026-02-25T15:20:19.679832+00:00,1772032819.680,home/load_meter/node_boiler/metrics,node_boiler,1772032819,1332286,0.0,,0.0,,,,
2026-02-25T15:20:20.728396+00:00,1772032820.728,home/load_meter/node_boiler/metrics,node_boiler,1772032820,1333286,0.0,,0.0,,,,
2026-02-25T15:20:21.738875+00:00,1772032821.739,home/load_meter/node_boiler/metrics,node_boiler,1772032821,1334286,0.0,,0.0,,,,
2026-02-25T15:20:22.688218+00:00,1772032822.688,home/load_meter/node_boiler/metrics,node_boiler,1772032822,1335286,0.0,,0.0,,,,
2026-02-25T15:20:23.748045+00:00,1772032823.748,home/load_meter/node_boiler/metrics,node_boiler,1772032823,1336286,0.0,,0.0,,,,
2026-02-25T15:20:24.696971+00:00,1772032824.697,home/load_meter/node_boiler/metrics,node_boiler,1772032824,1337286,0.0,,0.0,,,,
2026-02-25T15:20:25.687869+00:00,1772032825.688,home/load_meter/node_boiler/metrics,node_boiler,1772032825,1338286,0.0,,0.0,,,,
2026-02-25T15:20:26.732597+00:00,1772032826.733,home/load_meter/node_boiler/metrics,node_boiler,1772032826,1339286,0.0,,0.0,,,,
2026-02-25T15:20:27.715707+00:00,1772032827.716,home/load_meter/node_boiler/metrics,node_boiler,1772032827,1340286,0.0,,0.0,,,,
2026-02-25T15:20:28.737348+00:00,1772032828.737,home/load_meter/node_boiler/metrics,node_boiler,1772032828,1341286,0.0,,0.0,,,,
2026-02-25T15:20:29.746254+00:00,1772032829.746,home/load_meter/node_boiler/metrics,node_boiler,1772032829,1342286,0.0,,0.0,,,,
2026-02-25T15:20:30.693218+00:00,1772032830.693,home/load_meter/node_boiler/metrics,node_boiler,1772032830,1343286,0.0,,0.0,,,,
2026-02-25T15:20:31.756881+00:00,1772032831.757,home/load_meter/node_boiler/metrics,node_boiler,1772032831,1344286,0.0,,0.0,,,,
2026-02-25T15:20:32.687913+00:00,1772032832.688,home/load_meter/node_boiler/metrics,node_boiler,1772032832,1345286,0.0,,0.0,,,,
2026-02-25T15:20:33.689884+00:00,1772032833.690,home/load_meter/node_boiler/metrics,node_boiler,1772032833,1346287,0.0,,0.0,,,,
2026-02-25T15:20:34.688487+00:00,1772032834.688,home/load_meter/node_boiler/metrics,node_boiler,1772032834,1347287,0.0,,0.0,,,,
2026-02-25T15:20:35.731659+00:00,1772032835.732,home/load_meter/node_boiler/metrics,node_boiler,1772032835,1348287,0.0,,0.0,,,,
2026-02-25T15:20:36.730372+00:00,1772032836.730,home/load_meter/node_boiler/metrics,node_boiler,1772032836,1349287,0.0,,0.0,,,,
2026-02-25T15:20:37.739621+00:00,1772032837.740,home/load_meter/node_boiler/metrics,node_boiler,1772032837,1350287,0.0,,0.0,,,,
2026-02-25T15:20:38.690147+00:00,1772032838.690,home/load_meter/node_boiler/metrics,node_boiler,1772032838,1351287,0.0,,0.0,,,,
2026-02-25T15:20:39.713026+00:00,1772032839.713,home/load_meter/node_boiler/metrics,node_boiler,1772032839,1352287,0.0,,0.0,,,,
2026-02-25T15:20:40.730135+00:00,1772032840.730,home/load_meter/node_boiler/metrics,node_boiler,1772032840,1353287,0.0,,0.0,,,,
2026-02-25T15:20:41.694911+00:00,1772032841.695,home/load_meter/node_boiler/metrics,node_boiler,1772032841,1354287,0.0,,0.0,,,,
2026-02-25T15:20:42.689042+00:00,1772032842.689,home/load_meter/node_boiler/metrics,node_boiler,1772032842,1355287,0.0,,0.0,,,,
2026-02-25T15:20:43.691977+00:00,1772032843.692,home/load_meter/node_boiler/metrics,node_boiler,1772032843,1356287,0.0,,0.0,,,,
2026-02-25T15:20:44.771811+00:00,1772032844.772,home/load_meter/node_boiler/metrics,node_boiler,1772032844,1357287,0.0,,0.0,,,,
2026-02-25T15:20:45.734150+00:00,1772032845.734,home/load_meter/node_boiler/metrics,node_boiler,1772032845,1358287,0.0,,0.0,,,,
2026-02-25T15:20:46.731548+00:00,1772032846.732,home/load_meter/node_boiler/metrics,node_boiler,1772032846,1359287,0.0,,0.0,,,,
2026-02-25T15:20:47.691389+00:00,1772032847.691,home/load_meter/node_boiler/metrics,node_boiler,1772032847,1360287,0.0,,0.0,,,,
2026-02-25T15:20:48.755026+00:00,1772032848.755,home/load_meter/node_boiler/metrics,node_boiler,1772032848,1361287,0.0,,0.0,,,,
2026-02-25T15:20:49.693211+00:00,1772032849.693,home/load_meter/node_boiler/metrics,node_boiler,1772032849,1362287,0.0,,0.0,,,,
2026-02-25T15:20:50.689882+00:00,1772032850.690,home/load_meter/node_boiler/metrics,node_boiler,1772032850,1363287,0.0,,0.0,,,,
2026-02-25T15:20:51.744495+00:00,1772032851.744,home/load_meter/node_boiler/metrics,node_boiler,1772032851,1364287,0.0,,0.0,,,,
2026-02-25T15:20:52.691630+00:00,1772032852.692,home/load_meter/node_boiler/metrics,node_boiler,1772032852,1365287,0.0,,0.0,,,,
2026-02-25T15:20:53.749799+00:00,1772032853.750,home/load_meter/node_boiler/metrics,node_boiler,1772032853,1366287,0.0,,0.0,,,,
2026-02-25T15:20:54.687648+00:00,1772032854.688,home/load_meter/node_boiler/metrics,node_boiler,1772032854,1367287,0.0,,0.0,,,,
2026-02-25T15:20:55.734176+00:00,1772032855.734,home/load_meter/node_boiler/metrics,node_boiler,1772032855,1368287,0.0,,0.0,,,,
2026-02-25T15:20:56.741360+00:00,1772032856.741,home/load_meter/node_boiler/metrics,node_boiler,1772032856,1369287,0.0,,0.0,,,,
2026-02-25T15:20:57.740455+00:00,1772032857.740,home/load_meter/node_boiler/metrics,node_boiler,1772032857,1370287,0.0,,0.0,,,,
2026-02-25T15:20:58.750194+00:00,1772032858.750,home/load_meter/node_boiler/metrics,node_boiler,1772032858,1371287,0.0,,0.0,,,,
2026-02-25T15:20:59.690043+00:00,1772032859.690,home/load_meter/node_boiler/metrics,node_boiler,1772032859,1372287,0.0,,0.0,,,,
2026-02-25T15:21:00.689526+00:00,1772032860.690,home/load_meter/node_boiler/metrics,node_boiler,1772032860,1373287,0.0,,0.0,,,,
2026-02-25T15:21:01.744045+00:00,1772032861.744,home/load_meter/node_boiler/metrics,node_boiler,1772032861,1374287,0.0,,0.0,,,,
2026-02-25T15:21:02.691537+00:00,1772032862.692,home/load_meter/node_boiler/metrics,node_boiler,1772032862,1375287,0.0,,0.0,,,,
2026-02-25T15:21:03.685209+00:00,1772032863.685,home/load_meter/node_boiler/metrics,node_boiler,1772032863,1376287,0.0,,0.0,,,,
2026-02-25T15:21:04.694861+00:00,1772032864.695,home/load_meter/node_boiler/metrics,node_boiler,1772032864,1377287,0.0,,0.0,,,,
2026-02-25T15:21:05.737584+00:00,1772032865.738,home/load_meter/node_boiler/metrics,node_boiler,1772032865,1378287,0.0,,0.0,,,,
2026-02-25T15:21:06.738241+00:00,1772032866.738,home/load_meter/node_boiler/metrics,node_boiler,1772032866,1379287,0.0,,0.0,,,,
2026-02-25T15:21:07.686512+00:00,1772032867.687,home/load_meter/node_boiler/metrics,node_boiler,1772032867,1380287,0.0,,0.0,,,,
2026-02-25T15:21:08.747389+00:00,1772032868.747,home/load_meter/node_boiler/metrics,node_boiler,1772032868,1381287,0.0,,0.0,,,,
2026-02-25T15:21:09.739315+00:00,1772032869.739,home/load_meter/node_boiler/metrics,node_boiler,1772032869,1382287,0.0,,0.0,,,,
2026-02-25T15:21:10.687920+00:00,1772032870.688,home/load_meter/node_boiler/metrics,node_boiler,1772032870,1383287,0.0,,0.0,,,,
2026-02-25T15:21:11.752343+00:00,1772032871.752,home/load_meter/node_boiler/metrics,node_boiler,1772032871,1384287,0.0,,0.0,,,,
2026-02-25T15:21:12.726568+00:00,1772032872.727,home/load_meter/node_boiler/metrics,node_boiler,1772032872,1385287,0.0,,0.0,,,,
2026-02-25T15:21:13.732739+00:00,1772032873.733,home/load_meter/node_boiler/metrics,node_boiler,1772032873,1386287,0.0,,0.0,,,,
2026-02-25T15:21:14.694942+00:00,1772032874.695,home/load_meter/node_boiler/metrics,node_boiler,1772032874,1387287,0.0,,0.0,,,,
2026-02-25T15:21:15.739423+00:00,1772032875.739,home/load_meter/node_boiler/metrics,node_boiler,1772032875,1388287,0.0,,0.0,,,,
